,SPY,MAS,SNA,PGR,ATO,AMP,MHK,CTAS,GPS
57,240.509994506836,32.58000183105469,107.02999877929688,67.04000091552734,98.51000213623048,95.43000030517578,66.37999725341797,183.0,8.069999694824219
58,228.8000030517578,29.46999931335449,99.87000274658205,68.27999877929688,86.19999694824219,89.83000183105469,58.65999984741211,175.08999633789062,7.21999979019165
59,222.9499969482422,27.530000686645508,95.56999969482422,66.55000305175781,80.5,82.87999725341797,63.33000183105469,157.05999755859375,6.28000020980835
60,243.1499938964844,31.6200008392334,106.58999633789062,69.04000091552734,88.58999633789062,100.05999755859376,77.29000091552734,173.8000030517578,8.130000114440918
61,246.7899932861328,34.119998931884766,109.94000244140624,69.94999694824219,90.3000030517578,103.5999984741211,82.37000274658203,192.3300018310547,8.979999542236328
62,261.20001220703125,35.70000076293945,113.54000091552734,75.81999969482422,96.2699966430664,110.87000274658205,82.29000091552734,192.5800018310547,8.449999809265137
63,253.4199981689453,34.650001525878906,107.8499984741211,73.54000091552734,97.41000366210938,103.33000183105467,78.04000091552734,181.57000732421875,7.789999961853027
64,261.6499938964844,35.27000045776367,113.02999877929688,76.18000030517578,102.81999969482422,109.1500015258789,80.1500015258789,180.4499969482422,7.420000076293945
65,257.75,34.56999969482422,108.81999969482422,73.83999633789062,99.2300033569336,102.4800033569336,76.23999786376953,173.22000122070312,7.039999961853027
66,246.1499938964844,33.20000076293945,104.26000213623048,72.36000061035156,94.63999938964844,94.30999755859376,66.91999816894531,162.69000244140625,5.889999866485596
67,251.8300018310547,33.0099983215332,100.77999877929688,76.55999755859375,97.37000274658205,94.0500030517578,64.86000061035156,165.19000244140625,5.5
68,248.19000244140625,32.40999984741211,95.5199966430664,75.94000244140625,94.16000366210938,90.31999969482422,62.0099983215332,164.22999572753906,5.650000095367432
69,264.8599853515625,35.380001068115234,106.05999755859376,75.98999786376953,103.62999725341795,102.58000183105467,73.3499984741211,179.49000549316406,6.590000152587891
70,265.1300048828125,37.40999984741211,109.83000183105467,75.5999984741211,98.41999816894533,103.4800033569336,81.18000030517578,185.8999938964844,6.96999979019165
71,274.0299987792969,39.540000915527344,116.41999816894533,77.80999755859375,102.6500015258789,111.69000244140624,85.08999633789062,192.4100036621093,7.849999904632568
72,278.20001220703125,40.369998931884766,122.12000274658205,80.38999938964844,105.1999969482422,120.47000122070312,88.01000213623047,198.7400054931641,9.09000015258789
73,275.6600036621094,39.40999984741211,114.16000366210938,77.0999984741211,103.2699966430664,114.91999816894533,83.41000366210938,195.0800018310547,8.329999923706055
74,283.7900085449219,39.709999084472656,116.18000030517578,80.47000122070312,108.11000061035156,114.3000030517578,82.73999786376953,201.6999969482422,8.430000305175781
75,277.760009765625,38.22999954223633,109.66999816894533,79.25,106.3499984741211,104.1500015258789,79.30000305175781,187.07000732421875,7.710000038146973
76,279.1000061035156,39.09000015258789,110.79000091552734,79.08999633789062,105.08999633789062,101.69000244140624,74.73999786376953,190.63999938964844,7.630000114440918
77,286.6400146484375,39.9900016784668,118.33000183105467,82.5,110.6999969482422,110.9499969482422,79.5999984741211,204.1600036621093,8.350000381469727
78,281.5899963378906,39.04999923706055,114.66000366210938,81.94000244140625,102.52999877929688,110.11000061035156,76.23999786376953,193.9100036621093,7.840000152587891
79,273.0400085449219,38.459999084472656,110.54000091552734,81.25,100.79000091552734,103.4499969482422,73.05000305175781,190.5,7.559999942779541
80,279.1000061035156,39.25,113.76000213623048,82.48999786376953,102.31999969482422,104.91000366210938,75.05999755859375,197.44000244140625,7.110000133514404
81,279.0799865722656,39.68000030517578,113.66999816894533,81.61000061035156,101.33000183105467,104.3499984741211,77.31999969482422,199.4199981689453,7.099999904632568
82,282.9700012207031,40.04999923706055,116.06999969482422,82.87000274658203,104.41000366210938,107.4800033569336,78.95999908447266,200.17999267578125,6.900000095367432
83,287.04998779296875,41.52999877929688,125.04000091552734,82.95999908447266,105.5500030517578,112.4499969482422,83.73999786376953,212.47000122070312,7.789999961853027
84,285.7300109863281,41.720001220703125,126.38999938964844,81.13999938964844,107.1500015258789,113.4800033569336,87.51000213623047,218.1699981689453,8.609999656677246
85,293.2099914550781,41.5,135.52000427246094,79.80000305175781,104.86000061035156,118.0199966430664,93.0199966430664,230.9499969482422,9.050000190734863
86,290.4800109863281,41.040000915527344,130.2899932861328,77.30000305175781,101.97000122070312,114.94000244140624,87.72000122070312,221.8300018310547,8.119999885559082
87,282.7900085449219,40.040000915527344,124.0500030517578,76.18000030517578,100.0999984741211,111.26000213623048,83.37999725341797,211.8099975585937,7.829999923706055
88,283.57000732421875,39.84000015258789,121.4000015258789,75.8499984741211,100.75,113.05999755859376,84.98999786376953,209.63999938964844,7.940000057220459
89,286.19000244140625,40.81999969482422,121.66999816894533,78.04000091552734,101.7699966430664,110.7300033569336,82.43000030517578,210.7400054931641,7.449999809265137
90,284.25,41.290000915527344,119.6999969482422,76.19000244140625,96.5500030517578,107.27999877929688,78.9800033569336,210.1699981689453,7.170000076293945
91,287.67999267578125,41.54999923706055,122.20999908447266,74.93000030517578,96.37999725341795,121.7300033569336,80.37000274658203,213.3999938964844,7.420000076293945
92,292.44000244140625,42.13999938964844,127.33000183105467,74.2699966430664,97.33000183105467,125.61000061035156,84.86000061035156,218.2100067138672,8.100000381469727
93,292.5,41.540000915527344,124.83999633789062,73.16999816894531,96.77999877929688,123.87000274658205,80.9000015258789,214.3800048828125,7.670000076293945
94,286.6700134277344,40.150001525878906,122.73999786376952,72.19000244140625,96.37000274658205,121.1500015258789,77.81999969482422,205.75,7.320000171661377
95,281.6000061035156,39.86000061035156,120.0500030517578,72.76000213623047,96.44000244140624,117.37000274658205,73.94000244140625,199.47000122070312,6.940000057220459
96,284.9700012207031,41.38999938964844,123.88999938964844,73.73999786376953,94.88999938964844,122.5999984741211,75.95999908447266,228.7100067138672,7.170000076293945
97,286.2799987792969,42.720001220703125,122.9499969482422,76.20999908447266,95.11000061035156,121.9800033569336,76.58000183105469,227.4199981689453,7.599999904632568
98,295.0,44.43000030517578,134.38999938964844,76.62000274658203,98.5199966430664,131.92999267578125,85.97000122070312,236.42999267578125,7.820000171661377
99,291.9700012207031,45.15999984741211,132.8699951171875,75.87000274658203,96.3000030517578,128.5399932861328,82.44000244140625,238.97999572753903,7.610000133514404
100,296.92999267578125,45.91999816894531,133.72000122070312,74.88999938964844,99.41000366210938,131.6300048828125,83.02999877929688,240.52999877929688,7.340000152587891
101,294.8800048828125,44.93999862670898,132.8699951171875,75.0199966430664,97.77999877929688,132.1199951171875,84.13999938964844,242.5599975585937,8.1899995803833
102,295.44000244140625,44.81999969482422,128.8800048828125,74.72000122070312,98.33000183105467,132.4600067138672,83.30999755859375,240.6499938964844,8.210000038146973
103,299.0799865722656,46.790000915527344,137.0,74.12999725341797,97.5999984741211,140.0399932861328,93.47000122070312,252.72999572753903,8.930000305175781
104,303.5299987792969,47.06999969482422,136.2100067138672,76.47000122070312,99.18000030517578,146.22000122070312,99.43000030517578,251.5800018310547,10.56999969482422
105,302.9700012207031,46.83000183105469,133.75,76.58999633789062,101.68000030517578,143.63999938964844,93.16000366210938,251.72000122070312,9.59000015258789
106,304.32000732421875,46.650001525878906,129.69000244140625,77.68000030517578,102.77999877929688,140.07000732421875,93.1999969482422,247.9600067138672,8.899999618530273
107,305.54998779296875,46.70000076293945,130.00999450683594,78.33999633789062,102.9499969482422,143.94000244140625,93.08999633789062,250.94000244140625,9.890000343322754
108,308.0799865722656,47.5,134.4199981689453,79.08000183105469,103.25,146.39999389648438,97.0,255.0,10.649999618530272
109,312.17999267578125,48.560001373291016,140.97999572753906,79.11000061035156,104.76000213623048,151.47999572753906,104.45999908447266,270.8099975585937,11.949999809265137
110,311.3599853515625,47.79999923706055,142.91000366210938,78.80000305175781,104.22000122070312,153.1199951171875,108.0,269.2099914550781,12.140000343322754
111,319.3399963378906,48.630001068115234,152.1999969482422,81.87000274658203,104.52999877929688,155.57000732421875,108.6500015258789,286.5,12.3100004196167
112,323.20001220703125,48.310001373291016,156.05999755859375,81.51000213623047,106.02999877929688,162.6999969482422,115.69000244140624,291.510009765625,13.649999618530272
113,320.7900085449219,47.84000015258789,151.44000244140625,81.0199966430664,104.31999969482422,159.58999633789062,112.72000122070312,282.9100036621094,12.470000267028809
114,319.0,47.7599983215332,145.5500030517578,80.27999877929688,103.73999786376952,154.0500030517578,106.0500030517578,278.17999267578125,11.029999732971191
115,300.6099853515625,45.52999877929688,133.3300018310547,75.91999816894531,99.2699966430664,139.08999633789062,95.97000122070312,264.0,10.140000343322754
116,304.2099914550781,45.790000915527344,135.00999450683594,76.5999984741211,100.43000030517578,146.63999938964844,97.73999786376952,266.20001220703125,10.539999961853027
117,307.04998779296875,47.02999877929688,135.4600067138672,79.29000091552734,101.08000183105467,150.17999267578125,97.72000122070312,266.5299987792969,10.489999771118164
118,312.9599914550781,48.33000183105469,137.25999450683594,80.43000030517578,102.26000213623048,153.50999450683594,98.25,273.6300048828125,11.380000114440918
119,311.6600036621094,48.380001068115234,135.97000122070312,79.20999908447266,101.18000030517578,149.69000244140625,95.3499984741211,273.2799987792969,10.760000228881836
120,311.7799987792969,48.2599983215332,135.61000061035156,80.87000274658203,101.4499969482422,150.52999877929688,94.88999938964844,275.8099975585937,10.90999984741211
121,308.6400146484375,48.4900016784668,135.88999938964844,80.98999786376953,99.72000122070312,148.35000610351562,93.06999969482422,270.1600036621094,10.65999984741211
122,310.6199951171875,49.209999084472656,134.88999938964844,80.81999969482422,100.12000274658205,148.27999877929688,92.22000122070312,270.0599975585937,11.539999961853027
123,312.04998779296875,49.09999847412109,137.0800018310547,80.05999755859375,98.83999633789062,148.61000061035156,103.87999725341795,272.54998779296875,11.489999771118164
124,304.0899963378906,47.72999954223633,130.82000732421875,77.29000091552734,98.95999908447266,142.9600067138672,99.29000091552734,261.6300048828125,10.420000076293944
125,307.3500061035156,48.70000076293945,131.69000244140625,79.9000015258789,97.06999969482422,151.5500030517578,98.36000061035156,262.57000732421875,10.15999984741211
126,300.04998779296875,48.29999923706055,133.55999755859375,77.88999938964844,97.45999908447266,147.02999877929688,95.70999908447266,256.5,12.06999969482422
127,304.4599914550781,48.880001068115234,136.10000610351562,78.4000015258789,98.37999725341795,148.36000061035156,99.8000030517578,263.6099853515625,12.510000228881836
128,308.3599853515625,50.209999084472656,138.50999450683594,80.11000061035156,99.58000183105467,150.0399932861328,101.76000213623048,266.3599853515625,12.619999885559082
129,310.5199890136719,49.650001525878906,134.1199951171875,79.80000305175781,100.69000244140624,145.8300018310547,97.51000213623048,267.9700012207031,12.470000267028809
130,312.2300109863281,50.13999938964844,135.99000549316406,79.2300033569336,101.18000030517578,145.4499969482422,99.20999908447266,270.6499938964844,12.279999732971191
131,317.04998779296875,50.34000015258789,137.00999450683594,79.41999816894531,101.23999786376952,150.1999969482422,103.26000213623048,273.6300048828125,12.510000228881836
132,313.7799987792969,50.02000045776367,134.16000366210938,78.0199966430664,100.06999969482422,146.1300048828125,95.9800033569336,269.9800109863281,11.970000267028809
133,316.17999267578125,50.18999862670898,132.83999633789062,77.37000274658203,99.37999725341795,148.41000366210938,91.38999938964844,271.3099975585937,12.31999969482422
134,314.3800048828125,49.68999862670898,128.88999938964844,77.79000091552734,97.69000244140624,143.2899932861328,73.12000274658203,266.1400146484375,11.770000457763672
135,317.5899963378906,49.79999923706055,131.89999389648438,80.76000213623047,99.08999633789062,148.5800018310547,70.47000122070312,266.8800048828125,11.649999618530272
136,314.8399963378906,49.95000076293945,133.3800048828125,80.33000183105469,99.69000244140624,147.99000549316406,76.5999984741211,266.3599853515625,11.18000030517578
137,318.9200134277344,51.02999877929688,136.44000244140625,84.5,100.43000030517578,149.8000030517578,74.20999908447266,270.29998779296875,11.149999618530272
138,321.8500061035156,51.52999877929688,141.44000244140625,85.88999938964844,100.63999938964844,154.10000610351562,76.54000091552734,278.3999938964844,12.56999969482422
139,320.7900085449219,52.34000015258789,142.82000732421875,87.11000061035156,100.5500030517578,152.88999938964844,77.93000030517578,277.45001220703125,13.06999969482422
140,321.7200012207031,53.310001373291016,139.9499969482422,87.62999725341797,101.05999755859376,153.3699951171875,78.4800033569336,280.0599975585937,12.890000343322754
141,324.32000732421875,53.41999816894531,137.16000366210938,88.12999725341797,99.80999755859376,154.3800048828125,78.77999877929688,277.82000732421875,12.40999984741211
142,325.010009765625,53.900001525878906,139.69000244140625,88.8499984741211,102.1500015258789,157.3300018310547,79.41999816894531,284.0799865722656,12.770000457763672
143,326.8599853515625,55.150001525878906,139.38999938964844,90.13999938964844,104.02999877929688,157.9600067138672,83.87000274658203,289.3599853515625,12.829999923706056
144,322.9599914550781,54.29999923706055,142.3300018310547,88.63999938964844,103.6999969482422,156.80999755859375,83.66000366210938,303.010009765625,13.039999961853027
145,320.8800048828125,54.09999847412109,141.75,87.86000061035156,103.0,155.25999450683594,85.01000213623047,302.6000061035156,12.619999885559082
146,323.2200012207031,55.88999938964844,145.61000061035156,87.30000305175781,102.56999969482422,156.33999633789062,87.33000183105469,298.2799987792969,12.869999885559082
147,321.1700134277344,54.47999954223633,143.0,87.41999816894531,104.5999984741211,154.0500030517578,85.13999938964844,293.5599975585937,13.0600004196167
148,325.1199951171875,56.34000015258789,146.02000427246094,88.91999816894531,105.66000366210938,156.91000366210938,86.01000213623047,305.79998779296875,14.149999618530272
149,323.9599914550781,57.02999877929688,145.3000030517578,88.5199966430664,105.41999816894533,152.0399932861328,83.29000091552734,301.8099975585937,13.630000114440918
150,326.5199890136719,57.15999984741211,145.8699951171875,90.33999633789062,105.98999786376952,153.6300048828125,79.8499984741211,301.8699951171875,13.369999885559082
151,328.7900085449219,57.720001220703125,143.6199951171875,89.88999938964844,105.30999755859376,155.69000244140625,79.44999694824219,298.739990234375,13.109999656677246
152,330.0599975585937,57.2599983215332,143.75999450683594,90.25,104.80999755859376,153.4199981689453,81.25,301.6400146484375,13.449999809265137
153,332.1099853515625,57.09000015258789,148.16000366210938,90.62000274658205,103.69000244140624,156.1699981689453,85.18000030517578,299.9700012207031,13.880000114440918
154,334.3299865722656,57.43000030517578,146.22999572753906,89.61000061035156,104.6999969482422,155.85000610351562,86.36000061035156,303.0299987792969,13.670000076293944
155,334.57000732421875,58.16999816894531,147.3000030517578,90.7300033569336,105.70999908447266,159.83999633789062,85.6500015258789,310.010009765625,14.079999923706056
156,335.57000732421875,58.33000183105469,150.08999633789062,90.12000274658205,106.04000091552734,160.8300018310547,90.66000366210938,316.3999938964844,14.640000343322754
157,332.79998779296875,57.16999816894531,153.8800048828125,89.0199966430664,103.52999877929688,162.5500030517578,91.29000091552734,318.3299865722656,15.020000457763672
158,337.44000244140625,58.209999084472656,153.3800048828125,89.01000213623047,104.95999908447266,161.0800018310547,91.44000244140624,319.8900146484375,15.149999618530272
159,336.8299865722656,58.220001220703125,153.10000610351562,89.04000091552734,104.62000274658205,159.0,89.01000213623047,318.9800109863281,14.829999923706056
160,336.8399963378906,57.959999084472656,153.63999938964844,88.97000122070312,104.5,159.66000366210938,90.26000213623048,316.44000244140625,15.079999923706056
161,337.9100036621094,59.18999862670898,153.13999938964844,88.83000183105469,104.12000274658205,157.8300018310547,91.6500015258789,320.989990234375,15.390000343322754
162,338.6400146484375,58.900001525878906,151.77000427246094,89.73999786376953,103.0,156.5,90.5999984741211,318.7699890136719,14.960000038146973
163,337.2300109863281,58.5,150.3000030517578,90.41000366210938,102.63999938964844,156.85000610351562,90.16999816894533,318.5,14.880000114440918
164,338.2799987792969,58.0,148.8699951171875,90.83999633789062,101.6999969482422,155.13999938964844,89.8499984741211,320.0299987792969,14.579999923706056
165,339.4800109863281,58.70000076293945,147.89999389648438,91.81999969482422,100.83999633789062,154.50999450683594,90.31999969482422,320.3900146484375,14.43000030517578
166,342.9200134277344,59.06999969482422,149.25999450683594,92.0,101.91000366210938,157.72000122070312,93.51000213623048,325.3599853515625,15.5
167,344.1199951171875,59.34000015258789,147.8300018310547,92.7699966430664,100.44000244140624,156.99000549316406,93.31999969482422,324.7300109863281,17.110000610351562
168,347.57000732421875,59.09999847412109,147.2100067138672,92.16999816894533,99.3000030517578,155.74000549316406,93.26000213623048,325.95001220703125,17.030000686645508
169,348.3299865722656,58.400001525878906,147.6199951171875,93.30999755859376,98.9800033569336,159.10000610351562,96.95999908447266,328.7799987792969,17.3799991607666
170,350.5799865722656,58.540000915527344,150.33999633789062,93.68000030517578,99.58000183105467,158.88999938964844,96.33000183105467,333.8800048828125,17.540000915527344
171,349.3099975585937,58.29999923706055,148.27000427246094,95.04000091552734,99.81999969482422,156.8000030517578,92.33000183105467,333.239990234375,17.389999389648438
172,352.6000061035156,59.36000061035156,151.3300018310547,93.87000274658205,97.43000030517578,157.16000366210938,91.93000030517578,335.3099975585937,17.770000457763672
173,357.70001220703125,59.83000183105469,155.16000366210938,95.0,98.43000030517578,159.72999572753906,93.91999816894533,342.3800048828125,18.38999938964844
174,345.3900146484375,57.15999984741211,151.3000030517578,93.29000091552734,98.08999633789062,156.33999633789062,91.29000091552734,330.70001220703125,17.68000030517578
175,342.57000732421875,56.41999816894531,151.22000122070312,92.94000244140624,97.22000122070312,156.5399932861328,92.43000030517578,331.1099853515625,17.520000457763672
176,333.2099914550781,56.0,147.6699981689453,91.80999755859376,96.12000274658205,149.50999450683594,92.54000091552734,318.7799987792969,17.299999237060547
177,339.7900085449219,57.95000076293945,150.4499969482422,94.66999816894533,96.6500015258789,150.10000610351562,94.08999633789062,325.92999267578125,17.469999313354492
178,333.8900146484375,57.68999862670898,147.7100067138672,94.3499984741211,94.2699966430664,150.07000732421875,93.75,317.4800109863281,16.989999771118164
179,334.0599975585937,58.540000915527344,147.82000732421875,94.9800033569336,93.20999908447266,152.10000610351562,96.94000244140624,320.95001220703125,16.639999389648438
180,338.4599914550781,59.400001525878906,152.8300018310547,96.26000213623048,93.31999969482422,156.02999877929688,100.45999908447266,327.8099975585937,17.309999465942383
181,340.1700134277344,59.150001525878906,152.9600067138672,95.08000183105467,92.3499984741211,153.85000610351562,98.79000091552734,328.1700134277344,16.8700008392334
182,338.82000732421875,59.06999969482422,149.08999633789062,95.08000183105467,93.88999938964844,157.42999267578125,100.29000091552734,326.2099914550781,17.239999771118164
183,335.8399963378906,57.54999923706055,148.7100067138672,95.43000030517578,93.41999816894533,157.0,103.37999725341795,325.010009765625,16.899999618530273
184,330.6499938964844,57.68999862670898,147.52999877929688,96.86000061035156,92.0,157.7100067138672,101.16000366210938,318.2699890136719,16.790000915527344
185,326.9700012207031,55.88999938964844,140.9199981689453,97.36000061035156,92.2699966430664,150.38999938964844,95.87999725341795,316.5899963378906,16.399999618530273
186,330.29998779296875,56.58000183105469,144.49000549316406,94.41999816894533,93.72000122070312,148.69000244140625,96.30999755859376,324.010009765625,16.709999084472656
187,322.6400146484375,54.27999877929688,141.08999633789062,91.19000244140624,92.87000274658205,145.35000610351562,94.6999969482422,316.7099914550781,16.549999237060547
188,323.5,54.4900016784668,141.38999938964844,92.1999969482422,93.58999633789062,144.61000061035156,94.80999755859376,318.6400146484375,16.31999969482422
189,328.7300109863281,54.9900016784668,142.0399932861328,92.5999984741211,95.25,146.74000549316406,94.23999786376952,327.1700134277344,16.290000915527344
190,334.19000244140625,56.720001220703125,146.7100067138672,93.9800033569336,95.04000091552734,151.47999572753906,98.41999816894533,336.0,17.200000762939453
191,332.3699951171875,56.119998931884766,145.39999389648438,94.1500015258789,95.0999984741211,150.3800048828125,96.2699966430664,330.2799987792969,16.709999084472656
192,334.8900146484375,55.130001068115234,147.1300048828125,94.66999816894533,95.58999633789062,154.11000061035156,97.58999633789062,332.8299865722656,17.030000686645508
193,337.0400085449219,55.13999938964844,145.1199951171875,93.45999908447266,95.47000122070312,155.30999755859375,98.4000015258789,341.92999267578125,17.8700008392334
194,333.8399963378906,55.290000915527344,148.1199951171875,94.20999908447266,96.0199966430664,158.85000610351562,102.19000244140624,335.04998779296875,18.350000381469727
195,339.760009765625,56.06999969482422,151.6300048828125,95.9800033569336,95.22000122070312,162.66000366210938,106.9800033569336,336.3999938964844,19.229999542236328
196,334.92999267578125,54.34999847412109,156.0500030517578,95.12000274658205,96.9800033569336,159.8000030517578,104.91000366210938,330.7200012207031,18.6299991607666
197,340.760009765625,55.88999938964844,158.39999389648438,96.41000366210938,96.37999725341795,164.88999938964844,106.37999725341795,335.70001220703125,19.780000686645508
198,343.7799987792969,57.34000015258789,158.38999938964844,97.97000122070312,96.79000091552734,169.30999755859375,109.01000213623048,337.9800109863281,19.82999992370605
199,346.8500061035156,57.470001220703125,157.2100067138672,99.87999725341795,96.51000213623048,170.33999633789062,104.23999786376952,339.5299987792969,19.809999465942383
200,352.42999267578125,57.68000030517578,157.75999450683594,101.37999725341795,96.61000061035156,172.0399932861328,105.1500015258789,349.0,19.280000686645508
201,350.1300048828125,56.709999084472656,155.47000122070312,100.2699966430664,95.41000366210938,166.72999572753906,102.23999786376952,352.67999267578125,19.34000015258789
202,347.92999267578125,56.880001068115234,156.8300018310547,99.6500015258789,95.04000091552734,167.07000732421875,103.61000061035156,351.19000244140625,19.61000061035156
203,347.5,57.45000076293945,157.97000122070312,97.51000213623048,94.5,170.97999572753906,103.0,348.3800048828125,19.86000061035156
204,347.2900085449219,57.459999084472656,159.16000366210938,96.5199966430664,94.48999786376952,169.9499969482422,105.37999725341795,348.3999938964844,19.31999969482422
